date,region,product,revenue,quantity
2025-03-12,Central,Starter,111.15,11
2024-09-27,Central,Student,83.4,13
2025-06-06,West,Starter,258.67,77
2024-03-23,South,Pro,130.2,35
2024-09-04,South,Enterprise,1390.15,20
2024-12-28,South,Student,36.64,89
2024-12-04,East,Student,22.43,12
2025-10-26,East,Starter,105.56,44
2024-09-21,West,Pro,258.96,4
2025-10-17,East,Pro,630.85,63
2024-04-14,East,Student,68.47,27
2024-02-24,West,Enterprise,4420.14,23
2024-03-18,Central,Enterprise,1237.78,55
2025-03-24,East,Enterprise,4173.36,72
2024-09-28,East,Enterprise,3987.3,16
2024-05-06,South,Pro,1448.65,41
2025-11-15,International,Free Trial,0.0,92
2025-09-17,Central,Enterprise,3805.51,53
2025-12-19,West,Free Trial,0.0,36
2024-12-03,Central,Starter,247.36,100
2024-11-20,International,Starter,230.66,17
2025-10-18,International,Enterprise,770.12,14
2024-10-03,International,Free Trial,0.0,85
2024-11-14,West,Starter,409.58,18
2024-07-18,Central,Free Trial,0.0,48
2025-08-30,East,Enterprise,2800.29,89
2024-07-30,Central,Starter,278.59,4
2024-12-10,West,Student,38.45,64
2025-11-12,International,Pro,920.27,81
2025-04-06,East,Enterprise,1666.61,38
2024-05-14,Central,Starter,176.22,90
2025-04-29,South,Student,53.42,37
2024-10-07,International,Student,33.81,76
2024-09-08,West,Enterprise,2422.12,7
2024-02-19,South,Pro,641.14,69
2025-06-07,East,Student,36.79,56
2024-05-08,South,Enterprise,4128.02,27
2025-05-23,South,Free Trial,0.0,30
2025-07-29,Central,Enterprise,3439.51,49
2024-01-22,International,Pro,295.6,3
2024-09-17,West,Student,24.14,47
2024-09-16,Central,Starter,321.37,6
2024-04-04,South,Pro,902.91,79
2024-08-15,East,Enterprise,2609.31,57
2025-07-31,East,Student,95.7,47
2025-11-15,West,Student,36.7,16
2025-12-03,South,Pro,404.65,48
2024-03-01,East,Free Trial,0.0,39
2024-09-09,International,Free Trial,0.0,68
2024-09-21,Central,Starter,256.97,74
2025-01-01,East,Starter,242.32,64
2025-08-28,Central,Free Trial,0.0,54
2024-09-25,Central,Enterprise,3220.24,96
2024-12-28,International,Enterprise,4292.26,94
2025-06-03,West,Starter,251.88,25
2024-04-21,South,Enterprise,3564.74,85
2024-05-27,South,Pro,840.72,17
2024-05-28,Central,Pro,325.96,77
2024-08-01,South,Starter,264.11,14
2025-04-17,South,Enterprise,3697.21,99
2025-11-13,Central,Pro,489.43,50
2024-12-10,Central,Pro,213.08,71
2025-01-21,East,Free Trial,0.0,11
2024-05-05,West,Enterprise,529.47,18
2025-12-25,East,Free Trial,0.0,92
2025-09-09,East,Pro,767.56,84
2024-10-25,Central,Free Trial,0.0,46
2024-06-22,International,Starter,249.06,54
2025-05-17,South,Enterprise,1321.52,80
2024-08-03,Central,Enterprise,1476.6,97
2024-08-22,South,Starter,379.13,18
2025-03-27,International,Starter,323.56,99
2025-08-15,East,Pro,1254.82,45
2024-05-02,West,Pro,293.13,1
2025-05-16,South,Starter,80.47,25
2025-10-05,Central,Free Trial,0.0,50
2025-08-05,South,Enterprise,1474.59,64
2024-03-10,Central,Enterprise,2643.81,15
2024-01-27,Central,Starter,51.94,73
2025-07-26,East,Pro,878.56,29
2024-02-01,International,Enterprise,732.83,80
2024-08-02,East,Student,50.44,30
2024-04-17,East,Free Trial,0.0,61
2024-07-16,Central,Pro,1138.91,67
2024-12-14,West,Starter,357.96,59
2025-11-16,Central,Free Trial,0.0,82
2025-12-14,West,Free Trial,0.0,20
2025-02-25,International,Pro,100.36,8
2025-04-28,East,Starter,62.38,84
2025-10-05,South,Pro,1319.98,97
2024-05-04,International,Free Trial,0.0,97
2024-10-12,Central,Starter,160.39,83
2025-12-17,Central,Free Trial,0.0,53
2024-02-08,East,Starter,144.37,42
2025-09-27,International,Free Trial,0.0,93
2025-04-20,Central,Pro,744.34,58
2025-09-27,West,Starter,125.31,2
2025-07-18,International,Free Trial,0.0,8
2025-03-20,West,Free Trial,0.0,37
2024-03-09,South,Enterprise,553.04,94
2024-10-13,West,Starter,469.74,7
2025-03-30,International,Free Trial,0.0,55
2025-05-20,Central,Free Trial,0.0,90
2025-05-11,Central,Enterprise,3572.47,44
2024-01-06,International,Enterprise,3087.68,13
2024-11-06,Central,Pro,515.35,57
2024-06-29,East,Student,47.11,38
2025-11-24,South,Starter,250.39,65
2025-03-15,Central,Pro,856.25,16
2024-10-21,East,Pro,531.85,29
2025-10-28,International,Enterprise,3944.45,42
2024-02-17,Central,Student,23.16,63
2025-01-30,Central,Starter,468.08,78
2024-07-25,International,Enterprise,979.79,92
2025-01-21,South,Enterprise,4858.93,57
2025-07-23,International,Student,60.73,95
2025-12-14,Central,Free Trial,0.0,41
2025-04-02,Central,Free Trial,0.0,10
2024-03-29,West,Student,68.11,56
2025-04-13,East,Student,36.07,12
2025-05-31,South,Free Trial,0.0,31
2025-10-30,International,Student,58.42,41
2024-08-09,South,Student,14.71,21
2024-10-12,International,Starter,445.47,15
2025-03-17,Central,Enterprise,3541.05,77
2025-06-18,East,Enterprise,4919.79,57
2025-07-13,West,Enterprise,2481.78,38
2024-02-10,South,Free Trial,0.0,26
2025-02-02,Central,Pro,1222.52,58
2025-01-17,South,Free Trial,0.0,23
2025-03-18,International,Starter,390.58,100
2024-08-13,East,Student,95.75,44
2025-05-23,West,Starter,213.89,62
2024-07-08,West,Starter,433.69,1
2024-01-28,International,Enterprise,2560.26,65
2025-08-12,Central,Free Trial,0.0,15
2025-01-11,East,Starter,367.54,24
2024-12-14,South,Student,11.77,75
2025-07-06,West,Enterprise,4625.93,69
2024-08-05,South,Free Trial,0.0,6
2025-12-15,East,Pro,383.06,35
2024-03-15,East,Student,40.45,25
2024-05-08,International,Free Trial,0.0,42
2025-03-20,International,Enterprise,3274.4,87
2025-09-08,South,Student,83.47,4
2025-05-25,West,Student,13.96,64
2024-10-05,South,Pro,1264.19,31
2024-09-10,South,Pro,1490.01,36
2025-08-28,West,Student,99.26,37
2024-07-20,South,Free Trial,0.0,57
2024-03-25,South,Starter,276.68,90
2025-04-14,South,Starter,443.74,46
2025-05-04,South,Enterprise,4246.02,95
2024-11-28,Central,Enterprise,4250.03,56
2025-03-15,West,Free Trial,0.0,20
2024-10-24,International,Student,37.68,36
2024-06-23,South,Free Trial,0.0,47
2024-08-27,West,Enterprise,989.72,94
2025-09-10,International,Free Trial,0.0,61
2024-06-26,South,Starter,368.96,88
2025-08-08,East,Pro,986.19,18
2024-07-28,East,Free Trial,0.0,75
2025-06-20,East,Pro,539.66,4
2024-01-15,South,Pro,396.27,18
2025-11-08,West,Enterprise,3732.69,66
2024-09-21,Central,Student,50.8,62
2024-03-13,Central,Enterprise,997.08,60
2025-10-27,South,Student,10.64,41
2025-03-03,International,Free Trial,0.0,30
2025-08-13,West,Pro,662.62,95
2024-11-13,Central,Student,68.76,63
2025-11-14,South,Student,93.9,61
2025-03-19,South,Student,87.52,62
2025-02-07,West,Free Trial,0.0,46
2024-05-08,West,Free Trial,0.0,86
2024-12-16,East,Free Trial,0.0,56
2024-11-14,Central,Enterprise,4669.58,10
2025-05-17,Central,Pro,502.53,80
2025-07-04,International,Student,57.63,76
2025-07-25,International,Student,99.65,60
2025-01-04,Central,Enterprise,1137.84,1
2025-03-17,West,Free Trial,0.0,47
2025-12-09,West,Student,90.14,22
2025-09-01,International,Student,80.53,30
2025-10-22,International,Student,80.66,36
2024-02-05,West,Student,82.04,18
2024-11-08,South,Student,28.2,5
2024-09-08,East,Pro,459.72,8
2024-07-17,West,Free Trial,0.0,90
2024-07-13,International,Starter,158.82,3
2024-03-21,West,Pro,1221.36,66
2024-09-26,West,Student,41.83,65
2025-06-28,Central,Enterprise,2853.82,41
2025-01-15,East,Enterprise,2099.66,73
2025-02-06,West,Enterprise,836.69,25
2025-02-25,International,Student,94.28,45
2025-04-10,International,Starter,192.82,58
2025-08-08,International,Starter,342.58,59
2025-12-30,West,Starter,197.68,51
2025-03-10,International,Student,97.6,32
2025-11-03,East,Free Trial,0.0,92
2025-08-11,Central,Free Trial,0.0,56
2025-11-11,Central,Pro,749.57,69
2024-05-24,Central,Student,91.36,89
2024-05-05,International,Free Trial,0.0,96
2025-08-20,West,Student,21.6,55
2025-09-09,Central,Student,47.88,22
2025-08-29,East,Student,82.15,88
2025-07-03,Central,Starter,244.23,47
2024-04-29,South,Free Trial,0.0,59
2024-07-14,South,Student,60.81,78
2024-02-19,West,Pro,283.56,64
2024-03-19,International,Pro,1051.55,80
2024-11-16,East,Pro,363.02,85
2025-04-10,East,Pro,1381.15,16
2025-01-09,West,Free Trial,0.0,6
2025-10-11,Central,Enterprise,3789.54,49
2024-06-24,Central,Enterprise,2376.83,24
2024-06-03,West,Pro,646.96,55
2025-02-21,East,Starter,320.73,87
2024-12-27,West,Free Trial,0.0,20
2024-10-21,East,Starter,222.47,42
2024-09-03,International,Pro,1436.17,2
2024-08-28,West,Student,38.25,77
2025-06-23,Central,Pro,1041.59,21
2024-03-03,East,Enterprise,2881.49,25
2024-12-20,West,Student,35.2,2
2025-09-06,East,Starter,473.75,66
2024-02-25,International,Free Trial,0.0,78
2025-04-21,West,Starter,169.25,1
2024-11-05,East,Pro,133.67,80
2024-01-13,South,Student,18.66,72
2024-06-27,East,Enterprise,3661.72,31
2024-05-12,South,Student,66.66,29
2025-05-16,South,Enterprise,2044.16,57
2025-02-11,West,Student,21.45,46
2025-05-02,East,Enterprise,1942.21,72
2024-04-19,Central,Student,94.38,24
2025-02-02,South,Student,19.52,88
2024-09-09,International,Starter,409.39,74
2024-05-10,International,Enterprise,1306.54,91
2024-02-22,East,Pro,584.04,83
2024-04-10,East,Enterprise,4237.28,29
2025-10-13,East,Free Trial,0.0,7
2025-03-23,East,Student,65.69,95
2025-07-06,International,Enterprise,2769.11,37
2025-04-02,South,Starter,146.85,73
2024-03-12,East,Free Trial,0.0,78
2024-02-14,East,Student,92.71,89
2025-09-06,West,Starter,493.88,45
2025-09-05,East,Free Trial,0.0,90
2025-01-06,Central,Student,70.12,12
2024-10-21,East,Pro,1205.68,12
2025-03-07,East,Starter,65.12,91
2025-02-04,Central,Free Trial,0.0,12
2024-02-16,West,Enterprise,4253.72,25
2025-02-07,Central,Starter,226.53,38
2024-09-14,East,Starter,386.94,73
2025-03-04,International,Pro,454.04,21
2025-12-07,West,Pro,748.74,20
2024-06-18,South,Student,74.6,31
2024-11-22,East,Student,55.78,81
2025-06-03,South,Free Trial,0.0,41
2025-11-15,South,Pro,178.93,28
2024-07-11,International,Enterprise,1481.21,2
2024-02-14,International,Pro,1359.32,86
2025-03-09,East,Starter,203.95,94
2025-03-10,South,Student,89.62,37
2025-02-16,Central,Free Trial,0.0,53
2024-05-03,South,Starter,298.73,40
2025-04-18,West,Starter,180.18,54
2025-10-15,East,Starter,132.71,37
2025-01-22,Central,Student,87.01,68
2024-10-18,West,Enterprise,1835.09,53
2024-07-24,Central,Pro,751.76,64
2024-07-27,Central,Pro,1244.68,66
2025-01-10,West,Student,45.63,87
2025-01-30,Central,Free Trial,0.0,47
2025-08-16,South,Enterprise,4050.81,2
2024-02-12,East,Starter,251.47,41
2024-06-06,East,Free Trial,0.0,51
2024-10-05,International,Enterprise,3368.42,12
2024-01-09,International,Starter,132.81,17
2024-11-29,West,Enterprise,2023.3,62
2025-08-24,Central,Starter,253.92,17
2024-08-23,South,Student,47.19,35
2024-03-12,Central,Starter,471.07,40
2024-08-07,West,Starter,328.47,61
2024-02-17,International,Pro,408.95,63
2024-06-07,East,Free Trial,0.0,72
2024-05-26,West,Pro,967.91,26
2025-01-05,East,Enterprise,4516.21,86
2024-07-13,International,Starter,124.79,82
2025-01-13,West,Pro,1102.82,87
2025-11-14,Central,Free Trial,0.0,51
2024-05-16,International,Enterprise,615.1,56
2025-11-24,International,Enterprise,1391.61,7
2025-07-12,South,Free Trial,0.0,28
2025-11-06,Central,Student,46.26,88
2025-09-30,West,Pro,1431.24,57
2025-06-01,East,Enterprise,1865.52,56
2025-02-05,South,Free Trial,0.0,40
2025-12-05,International,Starter,244.14,88
2024-01-05,International,Enterprise,1446.63,53
2025-06-01,East,Enterprise,4574.4,3
2025-06-26,Central,Enterprise,3106.77,43
2025-10-10,South,Starter,306.89,24
2025-01-21,South,Free Trial,0.0,97
2024-05-29,East,Starter,197.33,95
2024-06-11,South,Starter,334.4,39
2025-02-26,International,Free Trial,0.0,92
2024-06-18,South,Pro,1118.72,35
2025-04-23,East,Starter,401.43,88
2024-09-03,Central,Enterprise,4438.57,56
2025-03-02,South,Pro,164.36,13
2024-11-01,International,Student,17.82,7
2025-01-22,International,Student,25.19,71
2025-01-30,International,Free Trial,0.0,61
2025-09-22,East,Enterprise,4873.38,78
2024-09-17,West,Starter,356.08,98
2025-10-27,International,Enterprise,875.23,55
2025-09-28,Central,Student,82.0,30
2025-11-14,Central,Enterprise,711.72,72
2025-07-07,East,Starter,440.97,70
2024-09-10,International,Pro,269.83,75
2024-07-14,Central,Student,47.87,9
2024-05-18,East,Student,96.9,78
2024-09-10,International,Free Trial,0.0,1
2024-04-03,East,Starter,468.67,4
2024-03-19,South,Starter,93.11,98
2025-01-10,East,Pro,108.27,20
2024-09-03,International,Pro,609.34,28
2024-03-15,East,Starter,416.16,51
2025-10-14,East,Pro,507.52,1
2025-08-30,International,Starter,85.8,63
2024-02-16,East,Starter,104.99,77
2025-03-12,South,Starter,65.73,15
2024-07-06,International,Enterprise,3219.78,32
2024-04-10,South,Student,67.2,52
2025-08-12,West,Pro,1078.82,89
2024-04-17,International,Pro,1431.7,49
2024-12-16,East,Starter,472.55,40
2025-06-26,East,Enterprise,4960.34,66
2025-05-07,West,Enterprise,4609.15,41
2024-10-18,South,Enterprise,2459.13,15
2024-04-26,South,Pro,1357.07,89
2025-07-19,South,Pro,286.72,19
2025-06-29,East,Pro,1281.27,7
2024-02-17,International,Starter,345.55,94
2025-06-16,West,Free Trial,0.0,94
2024-07-25,Central,Free Trial,0.0,83
2024-04-26,East,Starter,125.48,49
2025-11-13,West,Pro,624.52,77
2025-12-28,East,Starter,169.38,10
2025-07-13,East,Starter,357.46,97
2024-12-24,East,Student,44.59,47
2024-05-31,West,Starter,89.72,15
2024-04-11,South,Student,60.76,93
2024-10-24,East,Free Trial,0.0,96
2024-08-08,East,Student,54.47,4
2024-04-13,West,Student,50.13,15
2024-04-25,South,Student,81.52,95
2025-07-03,South,Starter,478.89,1
2024-07-02,Central,Pro,566.33,65
2025-02-10,Central,Starter,244.54,30
2024-01-17,East,Starter,68.36,74
2024-11-02,West,Student,71.72,44
2024-08-01,West,Enterprise,4754.41,2
2025-01-04,East,Pro,951.67,36
2024-03-17,West,Enterprise,623.61,42
2024-11-23,West,Free Trial,0.0,34
2025-05-28,Central,Starter,296.49,53
2025-05-16,South,Pro,425.76,64
2025-05-31,Central,Student,50.69,63
2024-02-20,West,Free Trial,0.0,84
2024-08-20,West,Student,45.34,85
2024-10-28,West,Enterprise,4701.94,30
2024-11-25,Central,Pro,217.9,21
2025-03-28,East,Student,67.71,57
2024-09-05,East,Free Trial,0.0,24
2025-08-01,West,Pro,1285.45,71
2024-08-29,East,Pro,605.41,12
2024-06-10,West,Starter,165.03,55
2024-07-19,South,Free Trial,0.0,4
2024-03-15,International,Free Trial,0.0,6
2025-01-07,West,Starter,186.28,52
2024-11-18,West,Pro,1044.17,82
2025-12-31,Central,Student,82.18,93
2024-03-31,South,Pro,1035.61,35
2025-07-07,Central,Student,61.01,66
2025-07-23,South,Starter,333.84,12
2024-06-16,Central,Pro,726.96,85
2025-09-10,West,Enterprise,3356.24,70
2025-12-02,West,Starter,294.08,85
2025-06-17,West,Free Trial,0.0,8
2024-05-07,West,Enterprise,4194.26,43
2025-12-16,South,Student,81.62,52
2025-04-20,South,Student,91.19,75
2024-12-12,East,Enterprise,3040.22,95
2024-01-30,West,Student,13.51,20
2024-04-06,South,Student,37.58,10
2025-05-09,South,Pro,280.51,20
2025-11-12,East,Free Trial,0.0,1
2024-09-14,Central,Starter,187.4,65
2024-06-15,South,Student,69.14,42
2024-07-13,East,Pro,964.18,46
2025-10-13,International,Starter,289.45,68
2025-07-31,International,Student,80.55,47
2025-12-26,International,Student,25.72,59
2024-06-24,International,Free Trial,0.0,25
2024-08-08,Central,Student,90.26,81
2024-01-17,East,Enterprise,635.06,79
2024-09-05,International,Free Trial,0.0,52
2025-11-12,South,Starter,371.24,68
2024-11-11,South,Enterprise,2901.72,35
2024-05-18,South,Starter,313.49,30
2024-11-22,South,Enterprise,1088.92,31
2025-09-09,West,Free Trial,0.0,94
2025-07-20,South,Student,46.47,20
2025-04-29,East,Enterprise,4879.89,29
2024-08-28,Central,Pro,1414.71,81
2024-06-10,West,Pro,675.42,25
2024-09-08,Central,Pro,263.37,89
2024-05-16,West,Enterprise,2292.61,26
2024-09-18,Central,Starter,487.53,54
2024-08-04,South,Starter,409.87,68
2025-07-23,South,Starter,449.1,25
2025-01-08,South,Pro,496.64,35
2025-01-07,Central,Pro,1136.28,84
2024-11-09,East,Enterprise,4420.68,19
2024-03-27,West,Pro,754.06,34
2025-08-12,Central,Enterprise,4962.32,43
2025-05-04,Central,Starter,394.39,11
2025-10-08,International,Free Trial,0.0,92
2024-11-02,East,Enterprise,2203.54,65
2024-04-22,Central,Pro,325.99,15
2024-05-05,South,Enterprise,3885.94,83
2025-09-17,East,Enterprise,3472.82,37
2024-07-01,International,Free Trial,0.0,65
2025-03-28,East,Enterprise,2484.17,27
2024-11-26,East,Free Trial,0.0,80
2025-06-24,South,Enterprise,3941.03,73
2024-05-01,Central,Starter,434.33,8
2025-04-20,Central,Pro,465.53,84
2024-03-18,International,Starter,435.48,62
2025-08-05,East,Starter,71.92,60
2025-07-25,East,Enterprise,1959.27,26
2024-03-19,West,Free Trial,0.0,12
2024-05-23,Central,Student,98.17,31
2025-05-04,International,Student,94.58,40
2024-07-29,West,Pro,1389.28,81
2025-03-01,West,Student,143.58,96
2025-08-27,South,Pro,1115.55,49
2025-09-01,South,Starter,387.48,40
2025-09-13,West,Starter,409.54,9
2025-06-15,South,Free Trial,0.0,90
2025-10-05,West,Student,40.43,55
2024-03-20,Central,Student,17.52,75
2024-01-10,West,Pro,1360.55,41
2024-01-03,East,Starter,86.63,6
2024-01-02,Central,Pro,362.14,62
2024-06-18,International,Free Trial,0.0,70
2025-03-01,International,Starter,337.49,15
2024-06-25,West,Free Trial,0.0,51
2024-03-22,Central,Free Trial,0.0,71
2024-10-29,East,Enterprise,665.09,60
2025-09-25,South,Student,65.61,82
2025-04-08,International,Enterprise,1237.67,8
2025-10-24,West,Enterprise,881.5,35
2024-05-19,Central,Student,11.25,61
2024-08-16,South,Starter,161.01,69
2025-03-09,West,Enterprise,9314.01,22
2025-06-15,Central,Free Trial,0.0,91
2025-09-06,Central,Student,97.78,85
2025-04-26,South,Starter,452.93,63
2025-12-20,International,Free Trial,0.0,22
2025-08-30,East,Pro,576.02,64
2025-05-04,International,Student,69.41,77
2025-10-18,International,Starter,225.48,56
2024-01-17,South,Enterprise,3739.51,13
2024-02-11,Central,Free Trial,0.0,28
2025-09-11,Central,Free Trial,0.0,14
2024-11-20,West,Enterprise,4177.89,30
2025-08-06,West,Starter,203.45,56
2024-01-27,East,Free Trial,0.0,46
2025-07-18,South,Free Trial,0.0,81
2025-01-27,South,Pro,1296.43,54
2024-08-04,Central,Enterprise,3544.31,51
2024-01-18,South,Enterprise,4303.67,22
2024-03-30,West,Pro,800.57,17
2025-02-02,East,Starter,220.86,84
2024-10-19,West,Free Trial,0.0,3
2024-05-13,Central,Enterprise,3120.93,8
2025-05-28,Central,Free Trial,0.0,82
2024-08-27,Central,Student,43.62,44
2024-06-10,Central,Starter,261.78,59
2025-08-27,Central,Pro,1252.14,93
2025-03-03,Central,Enterprise,2564.36,29
2025-05-12,Central,Free Trial,0.0,96
2024-12-27,East,Enterprise,842.22,22
2024-12-04,International,Enterprise,2386.89,76
2025-10-17,West,Pro,1023.54,42
2024-06-22,East,Student,63.01,82
2024-06-28,International,Enterprise,3031.74,98
2025-03-14,Central,Starter,144.06,80
2025-02-10,South,Enterprise,3553.9,75
2025-07-31,International,Pro,299.09,29
2025-11-11,International,Enterprise,1711.42,57
2024-01-01,West,Free Trial,0.0,34
2024-04-01,Central,Free Trial,0.0,92
2024-03-25,East,Enterprise,1145.76,73
2024-11-23,South,Enterprise,1496.19,89
2025-07-10,Central,Pro,1090.03,26
2025-11-22,International,Student,43.76,32
2024-12-07,East,Free Trial,0.0,37
2025-03-03,West,Enterprise,3266.34,56
2024-06-20,West,Enterprise,767.98,46
2024-05-24,West,Student,81.15,27
2024-09-26,South,Pro,196.53,77
2025-05-25,International,Student,27.0,19
2025-06-17,East,Student,91.17,78
2024-07-12,East,Free Trial,0.0,6
2024-10-20,West,Free Trial,0.0,9
2025-05-07,West,Student,14.34,32
2024-07-26,East,Pro,806.44,48
2024-10-25,Central,Pro,840.8,39
2024-09-12,South,Student,14.88,24
2025-11-24,West,Free Trial,0.0,26
2024-03-30,East,Student,91.95,70
2024-02-19,East,Pro,143.98,31
2025-03-01,South,Student,54.88,59
2025-04-19,South,Starter,433.99,44
2025-04-12,South,Enterprise,2106.86,39
2024-12-04,International,Pro,391.24,65
2024-04-23,International,Enterprise,4126.65,90
2024-09-13,East,Enterprise,3971.83,93
2024-04-23,West,Pro,295.59,80
2024-07-28,International,Enterprise,2171.59,31
2024-02-20,International,Free Trial,0.0,94
2024-05-18,East,Starter,134.87,11
2024-07-29,Central,Pro,535.86,84
2025-06-16,Central,Enterprise,3860.2,4
2025-04-20,West,Starter,219.43,3
2025-03-18,East,Student,11.28,57
2024-10-15,West,Enterprise,3345.09,16
2024-10-31,Central,Free Trial,0.0,62
2025-03-23,East,Pro,1405.56,54
2024-10-19,International,Starter,380.64,33
2025-11-07,East,Student,72.75,75
2025-04-09,East,Pro,343.97,37
2024-02-24,South,Free Trial,0.0,42
2025-05-04,East,Enterprise,1254.78,5
2024-06-10,East,Enterprise,2782.61,27
2025-04-09,South,Pro,325.13,70
2024-07-04,International,Enterprise,2888.25,99
2025-07-26,International,Pro,928.44,92
2025-08-26,Central,Free Trial,0.0,46
2024-03-25,South,Enterprise,3312.23,9
2025-12-24,International,Enterprise,1911.05,51
2025-11-03,Central,Enterprise,2446.52,99
2024-11-25,East,Starter,421.1,1
2024-01-31,Central,Pro,1455.95,22
2024-11-06,East,Free Trial,0.0,49
2025-05-22,International,Enterprise,1986.05,64
2024-01-10,West,Free Trial,0.0,76
2025-04-26,South,Free Trial,0.0,88
2024-12-20,West,Pro,1350.61,39
2025-01-19,South,Pro,1148.05,79
2025-11-26,East,Student,54.11,98
2025-10-19,Central,Pro,1140.07,65
2025-12-15,West,Pro,1216.44,40
2025-11-13,West,Student,53.52,92
2024-02-03,South,Starter,171.43,55
2024-02-13,East,Pro,679.05,29
2025-11-10,Central,Pro,1145.14,76
2025-09-24,East,Pro,639.48,35
2024-12-24,South,Enterprise,4293.64,63
2024-12-19,Central,Starter,372.9,92
2025-11-13,East,Starter,392.13,97
2025-02-13,South,Free Trial,0.0,44
2024-04-02,Central,Pro,692.07,51
2025-06-17,International,Pro,586.54,96
2025-04-24,West,Enterprise,2141.63,54
2025-11-24,South,Pro,1303.45,54
2025-07-27,International,Enterprise,4911.59,73
2024-09-02,South,Starter,224.6,53
2025-10-16,West,Enterprise,3059.03,48
2024-11-17,West,Student,20.49,10
2024-08-12,East,Free Trial,0.0,43
2025-03-01,East,Starter,109.26,48
2024-03-17,International,Starter,217.94,78
2025-02-17,West,Free Trial,0.0,17
2024-03-24,East,Student,91.32,58
2024-11-15,International,Student,62.18,71
2024-11-07,International,Student,61.4,65
2025-10-04,International,Student,76.56,11
2025-08-08,South,Starter,76.3,21
2025-05-21,West,Enterprise,3688.8,50
2025-08-07,East,Starter,392.86,73
2024-03-21,South,Enterprise,1099.16,1
2024-05-03,East,Student,35.34,76
2024-01-11,West,Student,45.14,14
2025-09-12,West,Free Trial,0.0,65
2025-03-11,East,Student,99.66,84
2024-01-18,International,Enterprise,3503.11,29
2025-02-01,West,Student,80.93,23
2024-07-16,West,Student,26.97,54
2025-04-26,East,Enterprise,2706.49,48
2025-02-04,International,Enterprise,1247.91,78
2025-06-17,Central,Pro,102.61,39
2024-01-09,West,Starter,434.82,21
2025-04-25,East,Pro,405.2,17
2024-11-11,International,Starter,369.25,39
2025-12-12,South,Starter,386.67,42
2024-05-10,East,Enterprise,4275.74,11
2024-04-28,International,Free Trial,0.0,89
2024-06-03,West,Starter,425.66,70
2024-01-04,South,Free Trial,0.0,43
2025-06-01,South,Starter,347.59,72
2024-12-08,East,Pro,1094.24,13
2025-11-02,East,Free Trial,0.0,98
2024-03-21,South,Student,81.57,4
2024-08-02,South,Student,44.64,30
2025-02-05,International,Enterprise,2660.73,65
2024-03-16,East,Starter,236.37,42
2025-08-18,International,Enterprise,2013.29,25
2024-07-24,South,Free Trial,0.0,7
2024-06-26,International,Enterprise,4945.5,4
2024-08-18,South,Enterprise,1484.18,82
2025-12-06,East,Pro,1024.21,20
2025-12-28,Central,Enterprise,1067.65,89
2025-04-03,Central,Student,50.65,13
2025-08-19,Central,Pro,1238.61,94
2024-09-12,West,Enterprise,2312.64,59
2025-07-22,West,Student,81.07,17
2025-12-18,South,Enterprise,1182.93,80
2024-10-26,International,Free Trial,0.0,10
2025-05-27,Central,Starter,409.7,77
2025-06-01,East,Free Trial,0.0,65
2024-06-22,West,Pro,559.21,36
2025-08-24,South,Student,54.7,35
2025-08-11,West,Starter,229.98,11
2025-02-22,Central,Student,47.25,45
2024-05-20,International,Starter,481.46,91
2025-01-31,West,Free Trial,0.0,84
2024-12-01,Central,Free Trial,0.0,86
2024-01-25,East,Free Trial,0.0,40
2025-07-29,Central,Free Trial,0.0,100
2024-10-30,East,Enterprise,3831.59,41
2025-04-14,South,Student,87.71,10
2024-08-31,International,Free Trial,0.0,56
2024-12-17,Central,Pro,1187.72,5
2025-12-25,International,Pro,1076.42,77
2024-12-20,South,Student,56.4,19
2024-08-01,International,Enterprise,4816.73,97
2025-08-28,East,Student,82.64,15
2025-08-16,Central,Pro,315.93,59
2024-02-01,South,Student,19.55,100
2024-12-01,East,Student,13.09,68
2025-05-19,International,Pro,1493.34,57
2024-05-19,West,Starter,63.08,29
2025-10-11,East,Free Trial,0.0,71
2024-04-12,West,Starter,55.13,74
2025-09-24,South,Student,86.72,55
2024-08-13,South,Starter,474.92,26
2025-10-24,South,Starter,182.86,33
2025-05-30,East,Student,42.54,62
2024-01-01,South,Pro,911.03,90
2024-01-03,Central,Student,69.34,42
2025-05-17,Central,Starter,315.03,63
2025-05-04,West,Enterprise,1672.88,58
2024-07-25,International,Starter,84.15,33
2025-09-03,West,Free Trial,0.0,96
2024-12-15,Central,Student,90.48,84
2025-06-29,South,Starter,373.41,7
2024-12-28,International,Free Trial,0.0,55
2025-06-30,West,Pro,1289.77,43
2024-08-05,West,Starter,485.43,23
2025-03-08,South,Starter,192.31,64
2025-06-04,West,Pro,888.97,67
2024-02-22,Central,Pro,1289.18,100
2024-10-27,South,Pro,1264.78,78
2025-04-23,West,Pro,135.81,75
2025-11-18,West,Pro,731.04,67
2025-06-02,Central,Enterprise,2266.2,98
2025-12-27,East,Enterprise,3778.09,37
2024-09-06,South,Free Trial,0.0,30
2025-08-10,West,Free Trial,0.0,78
2024-10-09,West,Starter,98.29,68
2024-11-21,International,Student,54.8,68
2024-08-12,East,Pro,381.58,2
2024-12-24,Central,Starter,469.63,70
2025-10-14,Central,Starter,211.31,9
2024-04-16,West,Free Trial,0.0,84
2024-02-12,East,Enterprise,3205.24,96
2024-01-15,International,Enterprise,1247.23,74
2024-10-16,West,Starter,191.08,58
